,신선도,신선도예측,신선도 정답 여부,종류,종류예측,종류 정답 여부,파일명
1332,stale,fresh,False,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/94435768-ruined-citrus-rotten-fruit-of-mandarin-lies-on-a-white-background-moldy-wound-on-ripe-orange-tangeri.jpg
1333,stale,fresh,False,apple,orange,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.56.57 PM.png
1334,fresh,fresh,True,grape,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0283.jpg
1335,stale,fresh,False,cherryTomato,strawberry,False,/Users/jongya/Desktop/data/data/archive/stale_cherryTomato/naver_0062.jpg
1336,fresh,fresh,True,grape,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0350.jpg
1337,fresh,fresh,True,mandarin,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0045.jpg
1338,fresh,fresh,True,apple,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.21.06 PM.png
1339,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0052.jpg
1340,fresh,fresh,True,cherryTomato,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0244.jpg
1341,stale,fresh,False,pepper,strawberry,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0044.jpg
1342,fresh,fresh,True,broccoli,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0290.jpg
1343,fresh,fresh,True,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0271.jpg
1344,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0549.jpg
1345,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.38.04 PM.png
1346,fresh,fresh,True,strawberry,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0341.jpg
1347,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0080.jpg
1348,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.46.55 PM.png
1349,stale,fresh,False,banana,grape,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.03.21 PM.png
1350,stale,fresh,False,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0202.jpg
1351,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0192.jpg
1352,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/Tre_020.jpg
1353,fresh,fresh,True,broccoli,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0014.jpg
1354,fresh,fresh,True,cherryTomato,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0043.jpg
1355,stale,fresh,False,apple,banana,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.18.25 PM.png
1356,stale,fresh,False,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/stale_pepper/504533_20210805_5_2_b3_1_2_13_1_221.jpg
1357,fresh,fresh,True,broccoli,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_broccoli/google_0363.jpg
1358,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.51.30 PM.png
1359,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0006.jpg
1360,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 10.01.52 PM.png
1361,fresh,fresh,True,pepper,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0085.jpg
1362,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.55.35 PM.png
1363,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/1232.jpg
1364,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.29.21 PM.png
1365,fresh,fresh,True,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0050.jpg
1366,stale,fresh,False,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/stale_pepper/556589_20210729_5_1_a7_1_2_13_1_148.jpg
1367,fresh,fresh,True,banana,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/naver_0085.jpg
1368,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.48.26 PM.png
1369,stale,fresh,False,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0020.jpg
1370,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0133.jpg
1371,stale,fresh,False,apple,grape,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 3.00.17 PM.png
1372,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.22.00 PM.png
1373,fresh,fresh,True,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0275.jpg
1374,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.09.22 PM.png
1375,stale,fresh,False,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0044.jpg
1376,stale,fresh,False,grape,grape,True,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0623.jpg
1377,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 10.06.38 PM.png
1378,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0064.jpg
1379,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0108.jpg
1380,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.00.31 PM.png
1381,stale,fresh,False,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/stale_cherryTomato/DSCN4222.jpg_0_66.jpg
1382,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.26.07 PM.png
1383,fresh,fresh,True,cherryTomato,strawberry,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0242.jpg
1384,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0003.jpg
1385,stale,fresh,False,grape,grape,True,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0386.jpg
1386,fresh,fresh,True,cherryTomato,mandarin,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0058.jpg
1387,fresh,fresh,True,mandarin,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/google_0211.jpg
1388,stale,fresh,False,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220607_091103.jpg
1389,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0363.png
1390,fresh,fresh,True,grape,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0583.jpg
1391,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/DSCN4068.jpg_0_112.jpg
1392,stale,fresh,False,broccoli,capsicum,False,/Users/jongya/Desktop/data/data/archive/stale_broccoli/google_0280.jpg
1393,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.50.04 PM.png
1394,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.45.42 PM.png
1395,stale,fresh,False,cherryTomato,capsicum,False,/Users/jongya/Desktop/data/data/archive/stale_cherryTomato/Copy of IMG_20200802_134638.jpg_0_135.jpg
1396,stale,fresh,False,broccoli,capsicum,False,/Users/jongya/Desktop/data/data/archive/stale_broccoli/google_0046.jpg
1397,fresh,fresh,True,mandarin,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0283.jpg
1398,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0138.png
1399,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.19.35 PM.png
1400,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.13.45 PM.png
1401,stale,fresh,False,banana,grape,False,/Users/jongya/Desktop/data/data/archive/stale_banana/naver_0076.jpg
1402,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0050.jpg
1403,stale,fresh,False,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/stale_mandarin/c0281256-800px-wm.jpg
1404,stale,fresh,False,banana,orange,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.49.15 PM.png
1405,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0057.jpg
1406,fresh,fresh,True,strawberry,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0160.jpg
1407,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0052.jpg
1408,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0055.jpg
1409,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0035.jpg
1410,fresh,fresh,True,banana,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.56.56 PM.png
1411,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.18.41 PM.png
1412,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.21.29 PM.png
1413,fresh,fresh,True,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0084.jpg
1414,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/google_0206.jpg
1415,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/capsicum3_6.jpg_0_157.jpg
1416,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0184.jpg
1417,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.19.37 PM.png
1418,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.22.35 PM.png
1419,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.32.17 PM.png
1420,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0035.jpg
1421,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.21.14 PM.png
1422,fresh,fresh,True,apple,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.05.18 PM.png
1423,stale,fresh,False,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/stale_pepper/naver_0253.jpg
1424,fresh,fresh,True,strawberry,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0084.jpg
1425,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0088.png
1426,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0443.jpg
1427,fresh,fresh,True,cherryTomato,cherryTomato,True,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0227.jpg
1428,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 10.07.46 PM.png
1429,stale,fresh,False,broccoli,pepper,False,/Users/jongya/Desktop/data/data/archive/stale_broccoli/google_0062.jpg
1430,fresh,fresh,True,cherryTomato,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0400.jpg
1431,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0267.jpg
1432,fresh,fresh,True,pepper,grape,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0024.jpg
1433,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0072.jpg
1434,stale,fresh,False,orange,orange,True,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.33.16 PM.png
1435,stale,fresh,False,banana,grape,False,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 8.53.15 PM.png
1436,fresh,fresh,True,orange,banana,False,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-12 at 11.55.48 PM.png
1437,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.38.22 PM.png
1438,stale,fresh,False,pepper,strawberry,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0011.jpg
1439,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.50.38 PM.png
1440,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0039.jpg
1441,stale,fresh,False,pepper,grape,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/556669_20210729_5_1_a7_1_2_13_1_228.jpg
1442,stale,fresh,False,mandarin,strawberry,False,/Users/jongya/Desktop/data/data/archive/stale_mandarin/esy-029989526.jpg
1443,fresh,fresh,True,mandarin,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0322.jpg
1444,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0003.jpg
1445,stale,fresh,False,broccoli,grape,False,/Users/jongya/Desktop/data/data/archive/stale_broccoli/google_0084.jpg
1446,stale,fresh,False,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0077.jpg
1447,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.05.46 AM.png
1448,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.25.28 PM.png
1449,stale,fresh,False,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/504300_20210805_5_2_b3_1_2_13_1_84.jpg
1450,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.26.52 PM.png
1451,fresh,fresh,True,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0317.jpg
1452,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0184.jpg
1453,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.16.20 PM.png
1454,fresh,fresh,True,banana,orange,False,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.49.54 PM.png
1455,fresh,fresh,True,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0177.jpg
1456,stale,fresh,False,mandarin,mandarin,True,/Users/jongya/Desktop/data/data/archive/stale_mandarin/depositphotos_254709078-stock-photo-a-set-of-rotten-moldy.jpg
1457,fresh,fresh,True,strawberry,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0152.jpg
1458,stale,fresh,False,grape,grape,True,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0115.jpg
1459,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/naver_0300.jpg
1460,stale,fresh,False,strawberry,grape,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0430.jpg
1461,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0191.jpg
1462,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.24.19 PM.png
1463,stale,fresh,False,apple,orange,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.28.12 PM.png
1464,fresh,fresh,True,mandarin,apple,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0078.jpg
1465,fresh,fresh,True,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0134.jpg
1466,stale,fresh,False,pepper,pepper,True,/Users/jongya/Desktop/data/data/archive/stale_pepper/google_0495.jpg
1467,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/Screen Shot 2018-06-13 at 12.08.48 AM.png
1468,stale,fresh,False,banana,banana,True,/Users/jongya/Desktop/data/data/archive/stale_banana/Screen Shot 2018-06-12 at 9.03.55 PM.png
1469,stale,fresh,False,apple,banana,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.58.04 PM.png
1470,fresh,fresh,True,mandarin,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_mandarin/naver_0146.jpg
1471,fresh,fresh,True,grape,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_grape/google_0342.jpg
1472,fresh,fresh,True,strawberry,strawberry,True,/Users/jongya/Desktop/data/data/archive/fresh_strawberry/naver_0097.jpg
1473,fresh,fresh,True,apple,apple,True,/Users/jongya/Desktop/data/data/archive/fresh_apple/Screen Shot 2018-06-08 at 5.05.27 PM.png
1474,fresh,fresh,True,apple,pepper,False,/Users/jongya/Desktop/data/data/archive/fresh_apple/naver_0031.jpg
1475,stale,fresh,False,apple,apple,True,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-08 at 2.42.58 PM.png
1476,fresh,fresh,True,orange,orange,True,/Users/jongya/Desktop/data/data/archive/fresh_orange/naver_0133.jpg
1477,fresh,fresh,True,banana,banana,True,/Users/jongya/Desktop/data/data/archive/fresh_banana/Screen Shot 2018-06-12 at 9.46.30 PM.png
1478,stale,fresh,False,pepper,grape,False,/Users/jongya/Desktop/data/data/archive/stale_pepper/504225_20210805_5_2_b3_1_2_13_1_9.jpg
1479,stale,fresh,False,capsicum,pepper,False,/Users/jongya/Desktop/data/data/archive/stale_capsicum/IMG_20220607_091211.jpg
1480,fresh,fresh,True,cherryTomato,mandarin,False,/Users/jongya/Desktop/data/data/archive/fresh_cherryTomato/naver_0211.jpg
1481,stale,fresh,False,apple,banana,False,/Users/jongya/Desktop/data/data/archive/stale_apple/Screen Shot 2018-06-07 at 2.57.49 PM.png
1482,stale,fresh,False,strawberry,grape,False,/Users/jongya/Desktop/data/data/archive/stale_strawberry/google_0187.jpg
1483,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0328.jpg
1484,fresh,fresh,True,capsicum,capsicum,True,/Users/jongya/Desktop/data/data/archive/fresh_capsicum/naver_0265.jpg
1485,fresh,fresh,True,pepper,capsicum,False,/Users/jongya/Desktop/data/data/archive/fresh_pepper/google_0191.jpg
1486,stale,fresh,False,orange,cherryTomato,False,/Users/jongya/Desktop/data/data/archive/stale_orange/Screen Shot 2018-06-12 at 11.21.05 PM.png
1487,stale,fresh,False,grape,grape,True,/Users/jongya/Desktop/data/data/archive/stale_grape/google_0143.jpg
1488,fresh,fresh,True,grape,grape,True,/Users/jongya/Desktop/data/data/archive/fresh_grape/naver_0182.jpg
